ActivityStartDate,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,DetectionQuantitationLimitMeasure/MeasureValue,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,ResultMeasure/MeasureUnitCode,DetectionQuantitationLimitMeasure/MeasureUnitCode,LastUpdated,ProviderName,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,MeasureQualifierCode,ResultStatusIdentifier,ResultValueTypeName,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext
8/4/2022,Routine sample,,Chlorantraniliprole,Dissolved,0.9,1.5,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,below the reporting level but at or above the detection level,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467515,,Preliminary,Estimated,51856,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Imidacloprid desnitro,Dissolved,,7.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467516,,Preliminary,Actual,51857,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Flonicamid,Dissolved,,1.5,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467517,,Preliminary,Actual,51858,GLC02,USGS
8/4/2022,Routine sample,,Imidacloprid-urea,Dissolved,3.3,2.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467518,,Preliminary,Actual,51859,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Cymoxanil,Dissolved,,4.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467519,,Preliminary,Actual,51861,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Cyantraniliprole,Dissolved,,2.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467520,,Preliminary,Actual,51862,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Penoxsulam,Dissolved,,4.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467521,,Preliminary,Actual,51863,GLC02,USGS
8/4/2022,Routine sample,,Fluridone,Dissolved,8,2.9,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467522,,Preliminary,Actual,51864,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Desthio-prothioconazole,Dissolved,,1.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467523,,Preliminary,Actual,51865,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Tolfenpyrad,Dissolved,,3.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467524,,Preliminary,Actual,51866,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Fluopyram,Dissolved,,1.5,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467525,,Preliminary,Actual,52646,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Sedaxane,Dissolved,,1.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467526,,Preliminary,Actual,52648,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Benzovindiflupyr,Dissolved,,2.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467527,,Preliminary,Actual,52652,GLC02,USGS
8/4/2022,Routine sample,Not Detected,N-(2-chloro-5-thiazolyl methyl)-N'-nitroguanidine,Dissolved,,3.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467528,,Preliminary,Actual,52660,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Ipconazole,Dissolved,,2.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467529,,Preliminary,Actual,52762,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Flupyradifurone,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467531,,Preliminary,Actual,52764,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Oxathiapiprolin,Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467532,,Preliminary,Actual,52766,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Tricyclazole,Dissolved,,3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467534,,Preliminary,Actual,52768,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Penthiopyrad,Dissolved,,2.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467535,,Preliminary,Actual,52769,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Imidacloprid-olefin,Dissolved,,6.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467536,,Preliminary,Actual,52782,GLC02,USGS
8/4/2022,Routine sample,,1-(Aminomethyl)cyclohexaneacetic acid,Dissolved,147,160,"Pharma, wf, LC/MS/MS (Sch 2440)",,"USGS-National Water Quality Lab, Denver, CO",8/24/2022,below the reporting level but at or above the detection level,Reporting limit by DQCALC,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467540,,Preliminary,Actual,52817,LCM56,USGS
8/4/2022,Routine sample,Not Detected,Chlorfenapyr,Dissolved,,3.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467543,,Preliminary,Actual,53567,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Thiamethoxam degradate CGA-355190,Dissolved,,2.9,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467544,,Preliminary,Actual,53568,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Isofetamid,Dissolved,,3.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467545,,Preliminary,Actual,53569,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Indaziflam,Dissolved,,2.5,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467547,,Preliminary,Actual,53960,GLC02,USGS
8/4/2022,Routine sample,Not Detected,5-Hydroxyimidacloprid,Dissolved,,4.1,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467548,,Preliminary,Actual,54344,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Tebuconazole tert-Butylhydroxy,Dissolved,,1.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467550,,Preliminary,Actual,54348,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Boscalid metabolite M510F01,Dissolved,,1.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467551,,Preliminary,Actual,54349,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Cyclaniliprole,Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467553,,Preliminary,Actual,54355,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Florpyrauxifen-benzyl,Dissolved,,3.1,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467554,,Preliminary,Actual,54356,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Picarbutrazox,Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467555,,Preliminary,Actual,54357,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Mandestrobin,Dissolved,,3.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467556,,Preliminary,Actual,54358,GLC02,USGS
8/4/2022,Routine sample,,Pydiflumetofen,Dissolved,1.7,2.1,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,below the reporting level but at or above the detection level,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467557,,Preliminary,Estimated,54359,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Valifenalate,Dissolved,,2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467558,,Preliminary,Actual,54360,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Halauxifen-methyl,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467559,,Preliminary,Actual,54361,GLC02,USGS
8/4/2022,Routine sample,Not Detected,Fluindapyr,Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467560,,Preliminary,Actual,54362,GLC02,USGS
8/4/2022,Routine sample,Not Detected,"Benzamide, 3-(benzoylmethylamino)-N-[2-bromo-4-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-6-(trifluoromethyl)phenyl]-2-fluoro",Dissolved,,3.9,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200636,Sample-Routine,Water,Surface Water,9:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644600,,,,"Stable, normal stage",,,60,USGS parameter code 82398,Weighted bottle,,Weighted-bottle sampler,NWIS-124467561,,Preliminary,Actual,54363,GLC02,USGS
